customer_id,customer_type,first_name,last_name,email,postcode_area,city,region,signup_date
CUST02125,B2C,Benjamin,Preston,ugill@example.net,WD0M,Glasgow,Scotland,2024-12-27
CUST02126,B2C,Melissa,Cartwright,billysmith@example.net,KA2,Liverpool,North West,2025-01-16
CUST02127,B2C,Frank,Riley,malcolm84@example.com,CB50,Blackpool,North West,2025-06-06
CUST02128,B2B,Lydia,Davies,dbrown@example.com,W3J,Leeds,Yorkshire & Humber,2025-02-05
CUST02129,B2C,Diane,Smith,sylvia78@example.com,G0U,London,London,2026-03-11
CUST02130,B2C,Luke,Yates,sheila66@example.com,G95,Cambridge,East of England,2025-01-16
CUST02131,B2C,Yvonne,Bell,smithamber@example.com,E6,Derby,East Midlands,2026-05-19
CUST02132,B2C,Janice,Campbell,joshuawhitehead@example.org,M5,Derby,East Midlands,2024-11-23
CUST02133,B2C,Gareth,Wallis,reesjayne@example.org,W8,Reading,South East,2026-03-30
CUST02134,B2C,Bryan,Stokes,josephine44@example.com,L53,Liverpool,North West,2026-01-14
CUST02135,B2C,Chloe,Ross,hugh35@example.com,B89,Leeds,Yorkshire & Humber,2026-03-29
CUST02136,B2C,Gail,Browne,clarkabdul@example.net,BR8,Peterborough,East of England,2025-03-18
CUST02137,B2C,Lee,North,francisfrancis@example.net,G4J,Ipswich,East of England,2025-03-02
CUST02138,B2C,Angela,Warren,vanessarogers@example.org,M1,Newport,Wales,2025-10-06
CUST02139,B2C,Andrew,Arnold,susanthompson@example.net,W68,Leicester,East Midlands,2025-10-04
CUST02140,B2B,Natasha,Cartwright,allanphillips@example.org,NG3,Ipswich,East of England,2024-12-27
CUST02141,B2C,Suzanne,Jones,ricky62@example.net,ME0R,London,London,2025-04-06
CUST02142,B2C,Malcolm,Woodward,hazel76@example.com,W8D,Liverpool,North West,2024-09-25
CUST02143,B2B,Rhys,Short,vincent79@example.net,MK91,Newcastle,North East,2025-02-11
CUST02144,B2B,Jennifer,Alexander,gillianwalker@example.org,M9S,London,London,2025-01-20
CUST02145,B2B,Geraldine,Spencer,louisevans@example.net,GY31,Derby,East Midlands,2025-05-10
CUST02146,B2C,Eric,Watson,khobbs@example.org,AB0,Edinburgh,Scotland,2025-04-07
CUST02147,B2C,Simon,Marshall,daviestina@example.net,E0A,Belfast,Northern Ireland,2025-05-27
CUST02148,B2C,Sandra,Fraser,williamsdanny@example.com,CR56,Glasgow,Scotland,2025-06-15
CUST02149,B2B,Sarah,Roberts,rhys18@example.net,PL15,Sunderland,North East,2025-05-12
CUST02150,B2C,Jasmine,Hughes,kate67@example.com,B3,Cambridge,East of England,2026-04-05
CUST02151,B2C,Mitchell,Nelson,rnewton@example.org,N5K,Edinburgh,Scotland,2026-07-05
CUST02152,B2C,Leigh,Green,dayjanice@example.org,W6,Peterborough,East of England,2025-09-15
CUST02153,B2C,Karl,Fraser,icook@example.net,IP33,Coventry,West Midlands,2025-08-22
CUST02154,B2B,Dylan,Lynch,vbell@example.com,W6,Bournemouth,South West,2025-08-29
CUST02155,B2C,Georgia,Sharpe,marcstevens@example.net,TS1,Exeter,South West,2025-05-22
CUST02156,B2C,Lucy,Turnbull,natasha07@example.com,G6J,Brighton,South East,2025-05-31
CUST02157,B2C,Gemma,Collins,harry50@example.org,BA2M,Sheffield,Yorkshire & Humber,2025-01-28
CUST02158,B2C,Marian,Ellis,webbamanda@example.net,G4E,Newport,Wales,2025-02-17
CUST02159,B2C,John,Cameron,jonesvincent@example.net,L1D,Derry,Northern Ireland,2026-01-01
CUST02160,B2B,Daniel,Andrews,bradley09@example.com,RM0R,Lincoln,East Midlands,2026-05-08
CUST02161,B2C,Christine,Lucas,fowlerrussell@example.net,W43,Middlesbrough,North East,2025-06-06
CUST02162,B2C,Gerald,Holmes,xcampbell@example.org,WN5A,Oxford,South East,2026-07-06
CUST02163,B2C,Kayleigh,Barnett,karenedwards@example.net,BB6,London,London,2025-01-24
CUST02164,B2B,Tracy,Miah,crossdonald@example.net,G4J,Exeter,South West,2025-10-14
CUST02165,B2C,Kim,Smith,christopherlloyd@example.org,BS3,Newcastle,North East,2025-08-09
CUST02166,B2C,Maureen,Johnson,fward@example.org,BB2,Sunderland,North East,2024-09-26
CUST02167,B2C,Rebecca,Phillips,lynne56@example.org,EN0M,Wrexham,Wales,2025-03-24
CUST02168,B2B,Julia,Watson,matthewkerr@example.net,CA75,Edinburgh,Scotland,2026-07-04
CUST02169,B2C,Steven,Marshall,samanthagreen@example.com,E46,Belfast,Northern Ireland,2024-08-28
CUST02170,B2C,Rita,Richards,dstevens@example.com,DL79,Newport,Wales,2025-09-29
CUST02171,B2C,Lee,Butler,blee@example.net,M33,Glasgow,Scotland,2025-07-10
CUST02172,B2C,Gavin,Sims,rebecca90@example.com,AL4M,Middlesbrough,North East,2024-11-12
CUST02173,B2C,Katy,Phillips,enixon@example.org,S0,Derry,Northern Ireland,2026-05-21
CUST02174,B2C,Elizabeth,Bevan,jamie37@example.net,M36,Newport,Wales,2025-01-25
CUST02175,B2C,Norman,Evans,rickypotts@example.com,M2,York,Yorkshire & Humber,2025-03-02
CUST02176,B2C,Adam,Jones,margaret19@example.com,CT46,Manchester,North West,2026-03-05
CUST02177,B2C,Carolyn,Wells,rkerr@example.com,G0,Dundee,Scotland,2026-07-29
CUST02178,B2C,Reece,Morgan,griffithschelsea@example.com,E99,Lincoln,East Midlands,2024-08-29
CUST02179,B2C,Rebecca,Johnson,robin78@example.org,DG46,Coventry,West Midlands,2024-09-13
CUST02180,B2C,Cameron,Goddard,relliott@example.org,FK6,Blackpool,North West,2026-03-23
CUST02181,B2C,Lynda,Wood,douglasjake@example.net,LL2,Nottingham,East Midlands,2026-03-10
CUST02182,B2C,Brett,Marshall,carol63@example.com,W28,Plymouth,South West,2024-12-10
CUST02183,B2C,Jennifer,Webb,amberreeves@example.com,WC6M,Peterborough,East of England,2024-09-01
CUST02184,B2C,Marilyn,John,kirsty15@example.com,G2,Norwich,East of England,2025-04-04
CUST02185,B2C,Lesley,Wilson,woodsnicola@example.com,W50,Oxford,South East,2026-03-30
CUST02186,B2C,Lisa,Wells,holdendeclan@example.com,S0U,London,London,2024-08-14
CUST02187,B2C,Geraldine,Stone,ybailey@example.org,CT65,Cardiff,Wales,2026-05-30
CUST02188,B2C,Alice,Moore,trevorjackson@example.org,G9A,Oxford,South East,2026-02-27
CUST02189,B2B,Gary,Cross,pwilson@example.org,N68,Aberdeen,Scotland,2024-11-20
CUST02190,B2C,Gerard,Williamson,reeselaine@example.net,BT9,Nottingham,East Midlands,2024-11-07
CUST02191,B2C,Gavin,Bowen,elliot96@example.com,BB9,Sheffield,Yorkshire & Humber,2024-08-28
CUST02192,B2B,Katy,Coleman,qrichards@example.org,B4C,Blackpool,North West,2024-09-24
CUST02193,B2C,Ryan,Dixon,jacob06@example.com,AL46,Leeds,Yorkshire & Humber,2025-08-07
CUST02194,B2B,Caroline,Harper,pcooper@example.org,G3,Cardiff,Wales,2026-01-02
CUST02195,B2C,Philip,Barnes,bakerdorothy@example.com,W76,Manchester,North West,2025-02-25
CUST02196,B2C,Michelle,Collins,duncanshepherd@example.org,EX9M,Wrexham,Wales,2025-05-08
CUST02197,B2C,Kyle,Dennis,amelia53@example.net,W54,Derby,East Midlands,2025-12-18
CUST02198,B2B,Jacob,Brooks,qhughes@example.org,L1,Lincoln,East Midlands,2025-07-04
CUST02199,B2C,Jonathan,Wilson,walkerandrea@example.net,S0,Derry,Northern Ireland,2026-03-27
CUST02200,B2C,Pauline,King,stevensonrosie@example.net,N11,Oxford,South East,2025-12-02
CUST02201,B2C,Brian,Daly,joel14@example.com,W3,Nottingham,East Midlands,2026-01-20
CUST02202,B2C,Mohamed,Butler,chelsea82@example.com,IV6,Derby,East Midlands,2025-06-07
CUST02203,B2C,Robert,Hall,scott57@example.net,WA99,London,London,2026-04-25
CUST02204,B2C,Valerie,Patel,lhale@example.org,M7,Derry,Northern Ireland,2025-06-13
CUST02205,B2B,Gail,Pugh,megan83@example.com,FY8Y,Belfast,Northern Ireland,2025-04-07
CUST02206,B2C,Sophie,Jordan,allanpatel@example.com,N8K,Peterborough,East of England,2026-06-18
CUST02207,B2C,Ruth,Barnes,barnettdanny@example.net,LN1,Liverpool,North West,2025-11-26
CUST02208,B2C,Roy,Sanderson,bruce93@example.org,E03,Sheffield,Yorkshire & Humber,2025-07-17
CUST02209,B2B,Amber,Graham,vwoodward@example.com,G33,Birmingham,West Midlands,2026-07-22
CUST02210,B2C,Jennifer,Talbot,bbrown@example.net,E0,Blackpool,North West,2025-11-21
CUST02211,B2C,Malcolm,Harvey,diana34@example.org,SR63,Cambridge,East of England,2024-12-25
CUST02212,B2C,Antony,Hewitt,dsmith@example.com,YO4N,Blackpool,North West,2025-10-22
CUST02213,B2C,Emma,Perry,baileychristine@example.org,LN59,London,London,2025-12-01
CUST02214,B2C,Alan,Clark,imiller@example.net,B6,Nottingham,East Midlands,2025-03-02
CUST02215,B2C,Callum,Jackson,pjones@example.com,L60,London,London,2024-08-22
CUST02216,B2C,Francis,Harris,tylerhenry@example.com,G0A,Middlesbrough,North East,2026-01-29
CUST02217,B2C,Philip,Booth,emily14@example.com,L2H,Oxford,South East,2025-10-17
CUST02218,B2C,Grace,Shah,stewartharris@example.com,M5,Sheffield,Yorkshire & Humber,2025-11-16
CUST02219,B2C,Natalie,Allen,judithsmith@example.com,S0H,London,London,2025-07-29
CUST02220,B2B,Jacqueline,Nicholls,janet01@example.net,TD0,Preston,North West,2026-03-04
CUST02221,B2B,Anthony,Mitchell,rwall@example.com,TN4,Brighton,South East,2026-05-13
CUST02222,B2C,Damian,Nixon,xsmart@example.org,B6K,London,London,2025-01-01
CUST02223,B2C,Gillian,Woods,scottmelissa@example.net,SG7E,Reading,South East,2025-03-07
CUST02224,B2C,Melanie,Leach,charleswright@example.net,SR1Y,London,London,2025-07-30
CUST02225,B2C,Jenna,Sanderson,cheryl55@example.com,CW75,Derry,Northern Ireland,2025-10-25
CUST02226,B2C,Susan,Howard,rogersgavin@example.net,S3W,Norwich,East of England,2025-09-07
CUST02227,B2C,Stacey,Atkins,alison11@example.org,EN86,Coventry,West Midlands,2024-09-28
CUST02228,B2C,Helen,Mason,julia63@example.org,W9W,Exeter,South West,2024-08-13
CUST02229,B2C,Victor,Brown,browncameron@example.net,S5,Leeds,Yorkshire & Humber,2026-01-19
CUST02230,B2C,Mandy,Williams,katie46@example.net,B7E,Cambridge,East of England,2026-01-30
CUST02231,B2C,Alexander,Morton,frenchbruce@example.com,SL4,Liverpool,North West,2025-03-18
CUST02232,B2C,Danielle,Vaughan,julierogers@example.net,S5,London,London,2024-08-21
CUST02233,B2B,Dylan,Pugh,robinsonkenneth@example.org,G23,Coventry,West Midlands,2024-09-29
CUST02234,B2C,Malcolm,Field,barbara73@example.com,EN6W,Glasgow,Scotland,2025-12-21
CUST02235,B2C,Victoria,Lynch,xhall@example.com,S3H,Middlesbrough,North East,2026-07-24
CUST02236,B2C,Ann,Cooke,cherylhussain@example.net,L90,Cambridge,East of England,2025-02-22
CUST02237,B2C,Leonard,Chamberlain,thomsonsharon@example.org,N3,Sunderland,North East,2024-08-08
CUST02238,B2B,Geraldine,Parker,kdavis@example.org,HS5B,Blackpool,North West,2026-04-09
CUST02239,B2C,Anna,Roberts,lindseywade@example.net,M9,Wolverhampton,West Midlands,2024-11-20
CUST02240,B2C,Antony,Byrne,knowleshugh@example.net,BR79,Belfast,Northern Ireland,2026-01-07
CUST02241,B2C,Sarah,Robinson,caroline89@example.net,WN7,Liverpool,North West,2024-08-10
CUST02242,B2C,Leigh,Robinson,bethanysmith@example.org,L3,Middlesbrough,North East,2025-10-22
CUST02243,B2C,Chloe,Evans,knightsarah@example.com,W32,Newcastle,North East,2025-02-17
CUST02244,B2C,Suzanne,Holland,georgina53@example.net,N53,Dundee,Scotland,2025-04-09
CUST02245,B2C,James,Lane,burnslouise@example.org,W0J,London,London,2025-05-14
CUST02246,B2C,Yvonne,Elliott,lindsey12@example.com,OX9X,London,London,2025-10-03
CUST02247,B2C,Declan,Walton,grace20@example.net,L2S,London,London,2024-12-25
CUST02248,B2C,Robert,Glover,thompsonmohamed@example.org,B8D,London,London,2025-03-19
CUST02249,B2C,Hugh,Parker,charlesthompson@example.org,NE55,Belfast,Northern Ireland,2025-12-20
CUST02250,B2C,Victoria,Taylor,newtonirene@example.com,L54,Cardiff,Wales,2026-08-02
CUST02251,B2C,Jonathan,Noble,matthewsamy@example.com,AB63,Leicester,East Midlands,2024-08-20
CUST02252,B2C,Katy,Jones,annbarker@example.com,JE11,London,London,2026-02-09
CUST02253,B2C,Dylan,Sheppard,greenharry@example.org,NG40,Leeds,Yorkshire & Humber,2025-08-11
CUST02254,B2C,Paul,Tomlinson,snaylor@example.com,W63,Plymouth,South West,2025-06-05
CUST02255,B2C,Mathew,Jackson,millsmargaret@example.net,S5,Brighton,South East,2025-02-22
CUST02256,B2C,Anthony,Walton,katy72@example.org,S2K,Plymouth,South West,2026-04-21
CUST02257,B2C,Danny,Preston,cchapman@example.com,TR7B,Swansea,Wales,2024-11-04
CUST02258,B2C,Graham,Holt,vshah@example.net,S20,Derry,Northern Ireland,2026-02-24
CUST02259,B2C,Gavin,Jones,shahrachael@example.net,W2C,Newcastle,North East,2026-01-28
CUST02260,B2C,Josephine,Evans,whill@example.org,HU95,Wrexham,Wales,2026-05-31
CUST02261,B2C,Marcus,Woodward,samanthataylor@example.org,NP38,London,London,2024-11-01
CUST02262,B2C,Kieran,Watson,owenfrances@example.com,W3,Reading,South East,2025-05-29
CUST02263,B2C,Robin,Wood,spencerhayley@example.net,W1A,Newport,Wales,2025-05-26
CUST02264,B2C,Alice,Carroll,charlie46@example.com,MK1,Newport,Wales,2025-03-14
CUST02265,B2C,Jean,Thompson,vbaldwin@example.org,B74,Bristol,South West,2025-06-20
CUST02266,B2C,Alison,Potter,srichards@example.org,NW73,Newcastle,North East,2025-12-11
CUST02267,B2C,Jay,Bell,brayelliott@example.org,GL3,Blackpool,North West,2025-11-06
CUST02268,B2C,Carol,Mason,khanjosh@example.org,IP0,Middlesbrough,North East,2025-11-08
CUST02269,B2C,Alan,Fisher,jacobsingh@example.org,SS0,Belfast,Northern Ireland,2026-08-05
CUST02270,B2B,Raymond,Pearson,suttonadam@example.org,S7,Glasgow,Scotland,2024-09-08
CUST02271,B2C,Patricia,Walters,leachjoe@example.com,HP77,Dundee,Scotland,2026-01-05
CUST02272,B2C,Georgina,Edwards,fpoole@example.com,B13,Middlesbrough,North East,2025-04-03
CUST02273,B2C,Linda,Allen,hollysmart@example.com,DN31,Derry,Northern Ireland,2026-05-19
CUST02274,B2C,Michelle,Harris,martyn03@example.com,KT21,Edinburgh,Scotland,2024-08-09
CUST02275,B2C,Wayne,Wilson,xwebb@example.com,G3H,Dundee,Scotland,2025-08-26
CUST02276,B2C,Jonathan,Johnson,kstokes@example.net,G7,Glasgow,Scotland,2025-04-19
CUST02277,B2C,Elaine,O'Brien,carly64@example.org,GL5,Edinburgh,Scotland,2026-06-06
CUST02278,B2C,Sarah,Lamb,joneslydia@example.com,BT4X,Liverpool,North West,2026-06-01
CUST02279,B2C,Mandy,Read,matthewnolan@example.com,B9A,London,London,2025-03-21
CUST02280,B2C,Joshua,Davidson,willissarah@example.org,TQ0X,Glasgow,Scotland,2025-07-02
CUST02281,B2C,Rachel,Watson,mitchellhughes@example.org,KA86,London,London,2025-03-11
CUST02282,B2B,Jade,Mason,gregory95@example.org,TQ6,Southampton,South East,2024-09-22
CUST02283,B2C,David,Francis,jane96@example.net,W3,Nottingham,East Midlands,2026-04-12
CUST02284,B2C,Lewis,Cox,benjaminellis@example.net,DL7,Wrexham,Wales,2025-11-27
CUST02285,B2B,Amber,Duncan,fishercraig@example.net,N50,Preston,North West,2025-02-04
CUST02286,B2C,Owen,Lane,georgiadavies@example.net,LE0M,Bournemouth,South West,2025-04-03
CUST02287,B2C,Alexander,Burton,elliottpearce@example.com,CO3,Ipswich,East of England,2025-07-10
CUST02288,B2B,Sara,Johnson,jakestevens@example.com,L2H,London,London,2025-12-31
CUST02289,B2C,Bryan,Higgins,lorraineyoung@example.org,GL1,Manchester,North West,2024-11-23
CUST02290,B2C,Lawrence,Hughes,ehart@example.com,B00,Southampton,South East,2024-09-02
CUST02291,B2B,Ian,Brooks,jacqueline56@example.org,PE2M,Cardiff,Wales,2026-08-02
CUST02292,B2B,Clive,Davies,lcoles@example.org,B0,London,London,2025-01-08
CUST02293,B2C,Tina,White,moorecarly@example.net,E6,York,Yorkshire & Humber,2024-09-03
CUST02294,B2C,Nicola,Edwards,qbuckley@example.net,IV37,London,London,2025-08-15
CUST02295,B2C,Elliot,Jones,laurennicholls@example.net,TW2,Lincoln,East Midlands,2026-06-01
CUST02296,B2C,Katy,Daly,jcampbell@example.org,ST5,Lincoln,East Midlands,2026-02-13
CUST02297,B2C,Ian,Harrison,paigegreen@example.org,G9T,Leicester,East Midlands,2024-11-10
CUST02298,B2C,Donald,Ward,dominic70@example.org,N3,Exeter,South West,2025-01-25
CUST02299,B2C,Anthony,Schofield,lisa06@example.org,S5,Plymouth,South West,2026-06-29
CUST02300,B2B,Jane,Wells,pamelagreen@example.net,EH8,Leicester,East Midlands,2025-03-11
CUST02301,B2C,Iain,Newman,tobyphillips@example.com,M8,Ipswich,East of England,2024-12-14
CUST02302,B2B,Sally,Morris,johnhamilton@example.com,E7T,Sunderland,North East,2024-11-27
CUST02303,B2C,Georgia,Welch,janestephenson@example.org,L76,Dundee,Scotland,2025-11-01
CUST02304,B2C,Aimee,Smith,vaughantrevor@example.org,WF1W,Cambridge,East of England,2025-09-01
CUST02305,B2C,Janice,Nolan,ross96@example.net,M82,Sunderland,North East,2026-02-16
CUST02306,B2C,Janet,Brooks,wendygoddard@example.net,G5,Bournemouth,South West,2024-08-22
CUST02307,B2C,Barry,Lord,lisawillis@example.org,NP38,Hull,Yorkshire & Humber,2025-11-15
CUST02308,B2C,Dorothy,Stokes,lisagriffiths@example.org,DY6X,Nottingham,East Midlands,2026-07-15
CUST02309,B2C,Lesley,Brown,leelynn@example.org,KT74,Manchester,North West,2025-01-22
CUST02310,B2C,Jemma,Dobson,pickeringterence@example.net,SP97,Glasgow,Scotland,2025-05-23
CUST02311,B2B,Patrick,Wells,lesliebutcher@example.net,N33,Coventry,West Midlands,2024-10-05
CUST02312,B2C,Barbara,Clarke,tracey52@example.net,UB8M,Derby,East Midlands,2025-07-11
CUST02313,B2C,June,Freeman,anthonygreen@example.net,N4,Cardiff,Wales,2026-04-24
CUST02314,B2C,Charlie,Kaur,northjoanne@example.net,HR13,Sunderland,North East,2026-07-16
CUST02315,B2C,Deborah,Garner,phillipssophie@example.net,B2E,Ipswich,East of England,2026-01-16
CUST02316,B2C,Jennifer,Dodd,murphyfrances@example.net,LU3,London,London,2024-12-31
CUST02317,B2C,Molly,Fisher,tcooke@example.org,TQ2P,Southampton,South East,2025-12-01
CUST02318,B2C,Vincent,Thomas,sinclairmartyn@example.net,N6S,Hull,Yorkshire & Humber,2025-04-28
CUST02319,B2C,Amelia,Dickinson,ysimpson@example.com,PL57,Peterborough,East of England,2024-10-14
CUST02320,B2C,Mohammad,Lamb,coleirene@example.net,S62,Southampton,South East,2026-04-21
CUST02321,B2C,Luke,Kirk,david91@example.com,SS60,Cardiff,Wales,2025-08-27
CUST02322,B2C,Jenna,Jackson,martinsanders@example.net,IV22,Blackpool,North West,2025-10-04
CUST02323,B2C,Liam,Freeman,connor06@example.com,M7B,Aberdeen,Scotland,2025-06-06
CUST02324,B2C,Russell,Scott,wrighthoward@example.org,E7G,Newcastle,North East,2025-08-28
CUST02325,B2C,Matthew,Miller,gardinerbarry@example.org,N66,Derby,East Midlands,2025-08-23
CUST02326,B2B,Bethany,Anderson,elizabethanderson@example.com,WR0,Derry,Northern Ireland,2024-12-09
CUST02327,B2C,Diana,Clark,halljulia@example.com,SY77,Wrexham,Wales,2026-01-18
CUST02328,B2C,Roger,Barnes,jcooper@example.org,KY20,Coventry,West Midlands,2024-12-10
CUST02329,B2C,Shannon,Newman,clarewilkinson@example.com,L2J,Hull,Yorkshire & Humber,2025-06-20
CUST02330,B2B,Bruce,Potts,jillclarke@example.net,LE3P,Bristol,South West,2026-01-22
CUST02331,B2C,Tina,Goodwin,smiller@example.net,N38,Derry,Northern Ireland,2025-01-04
CUST02332,B2C,Helen,White,michelle82@example.com,G0G,Swansea,Wales,2026-04-08
CUST02333,B2C,Adam,Morris,kirstygibson@example.net,SN39,Belfast,Northern Ireland,2025-09-29
CUST02334,B2C,Dale,Dodd,nicoleedwards@example.net,S5,Preston,North West,2024-12-15
CUST02335,B2C,Raymond,Reid,baileythomas@example.com,CW5,Newport,Wales,2025-06-11
CUST02336,B2C,Donna,Watts,wparkes@example.net,HX9R,Derby,East Midlands,2024-12-31
CUST02337,B2C,Caroline,Jones,cookroger@example.net,SW8,Cambridge,East of England,2025-11-27
CUST02338,B2C,Sally,Kennedy,lindsey64@example.org,G14,Blackpool,North West,2024-10-31
CUST02339,B2C,Ronald,Richards,jeffrey92@example.net,B19,Ipswich,East of England,2024-11-15
CUST02340,B2C,Megan,Dale,yhopkins@example.net,M7,Derry,Northern Ireland,2026-05-14
CUST02341,B2C,Katy,Wells,jgrant@example.net,CM0,Nottingham,East Midlands,2025-10-31
CUST02342,B2C,Rhys,Bennett,chambersalison@example.com,S2,Sheffield,Yorkshire & Humber,2024-11-08
CUST02343,B2C,Shaun,Fletcher,odavies@example.com,N48,Ipswich,East of England,2025-11-24
CUST02344,B2C,Joan,Butler,alexandrahall@example.org,KW87,Reading,South East,2025-01-06
CUST02345,B2C,Catherine,Lloyd,hilarybird@example.net,HS7,Leeds,Yorkshire & Humber,2026-07-29
CUST02346,B2B,Brandon,Davey,perkinscharlotte@example.net,HR6B,Cardiff,Wales,2025-07-22
CUST02347,B2C,Kim,Dickinson,hwhittaker@example.com,HU5P,Southampton,South East,2025-06-05
CUST02348,B2C,Jack,Patel,ydavies@example.net,OX1,Glasgow,Scotland,2025-12-20
CUST02349,B2C,Trevor,Gibson,carolinepatel@example.org,N58,Blackpool,North West,2024-12-25
CUST02350,B2C,Allan,Richards,ysmith@example.com,S5B,Sunderland,North East,2025-12-07
CUST02351,B2C,Margaret,Kelly,glen34@example.org,SR15,London,London,2025-05-07
CUST02352,B2B,Jacob,Stanley,lucybell@example.net,G1E,Hull,Yorkshire & Humber,2026-04-01
CUST02353,B2C,Dominic,Smith,humphriesolivia@example.org,CM05,Leicester,East Midlands,2026-02-01
CUST02354,B2C,Hilary,Moore,johnsonscott@example.net,MK0,Wolverhampton,West Midlands,2024-12-22
CUST02355,B2B,Louis,Wilson,callumstone@example.net,LD63,Edinburgh,Scotland,2026-02-19
CUST02356,B2C,Suzanne,Dawson,dlamb@example.net,G2T,Southampton,South East,2025-05-02
CUST02357,B2C,Lynne,Roberts,lewissmith@example.org,SA9R,Blackpool,North West,2025-06-06
CUST02358,B2C,Pamela,Simpson,sally96@example.net,BT9V,Belfast,Northern Ireland,2024-12-20
CUST02359,B2B,Kathryn,Brown,bellgraham@example.org,NE78,Birmingham,West Midlands,2025-11-13
CUST02360,B2B,Timothy,Law,vhodgson@example.net,DH1Y,Blackpool,North West,2025-05-29
CUST02361,B2C,Lewis,Hanson,craig38@example.com,TF6X,Birmingham,West Midlands,2024-12-23
CUST02362,B2C,Katherine,Brown,lindseynicholson@example.org,E3S,Reading,South East,2024-10-03
CUST02363,B2C,Charlotte,Watson,janiceshah@example.com,CV95,Preston,North West,2025-12-07
CUST02364,B2B,Rebecca,Jackson,wbennett@example.com,E9A,London,London,2024-12-15
CUST02365,B2C,Jason,Welch,paige02@example.org,B4F,Preston,North West,2026-03-17
CUST02366,B2C,Angela,Clarke,glenroberts@example.net,G00,Derby,East Midlands,2026-06-27
CUST02367,B2C,Graeme,Smith,leighmarsh@example.com,PL44,Norwich,East of England,2025-08-05
CUST02368,B2C,Ashleigh,Andrews,gjones@example.com,B60,Preston,North West,2025-01-17
CUST02369,B2C,Stephen,Waters,kball@example.net,RH0,Lincoln,East Midlands,2025-01-29
CUST02370,B2C,Jasmine,Dodd,nsavage@example.org,TD7,London,London,2026-04-10
CUST02371,B2C,Gary,Fletcher,bruce43@example.com,PE6A,Derry,Northern Ireland,2025-08-27
CUST02372,B2B,Alexander,Higgins,shaneyates@example.com,DA1,York,Yorkshire & Humber,2025-03-30
CUST02373,B2B,Melissa,Evans,dbooth@example.net,AL8,Belfast,Northern Ireland,2024-11-28
CUST02374,B2C,Samuel,Russell,brianhall@example.org,M85,London,London,2025-09-14
CUST02375,B2C,Hugh,Savage,edavies@example.net,L05,Exeter,South West,2026-07-21
CUST02376,B2C,Abbie,Higgins,robertsgrace@example.net,GY7,Derby,East Midlands,2025-10-08
CUST02377,B2C,Andrew,Robinson,pamelamorrison@example.net,IM10,Derby,East Midlands,2025-08-09
CUST02378,B2C,Graham,Frost,francesca62@example.com,M1,Peterborough,East of England,2025-08-07
CUST02379,B2C,Matthew,Patel,williamskyle@example.net,S6T,Bristol,South West,2026-03-22
CUST02380,B2C,Rachel,Jones,bgreen@example.org,NR18,Ipswich,East of England,2024-09-23
CUST02381,B2C,Joyce,Hicks,mhudson@example.com,M3,Bournemouth,South West,2025-10-17
CUST02382,B2C,Craig,Fox,paulineprice@example.net,N94,Leeds,Yorkshire & Humber,2026-02-15
CUST02383,B2C,Tony,Day,jacqueline56@example.org,IP68,Hull,Yorkshire & Humber,2026-06-05
CUST02384,B2C,Lynda,Thomas,diana43@example.org,PA8,Liverpool,North West,2024-12-29
CUST02385,B2C,Sheila,Allen,robertwright@example.com,W6W,Plymouth,South West,2026-01-11
CUST02386,B2C,Amelia,Lee,tuckerjames@example.com,PE6,Wolverhampton,West Midlands,2025-07-02
CUST02387,B2C,Jean,Goodwin,stanleyjones@example.com,DA76,Birmingham,West Midlands,2026-04-21
CUST02388,B2C,Benjamin,Long,kateyates@example.net,B0B,Liverpool,North West,2026-04-13
CUST02389,B2B,Josh,Richardson,terencebrown@example.com,G6,Lincoln,East Midlands,2026-05-13
CUST02390,B2C,Graeme,Phillips,hopeeric@example.net,DY8M,Belfast,Northern Ireland,2026-06-01
CUST02391,B2C,Rachel,Spencer,twilliams@example.com,G3H,Cardiff,Wales,2025-01-22
CUST02392,B2C,Jonathan,Edwards,xlaw@example.org,ML5,Bristol,South West,2024-12-15
CUST02393,B2C,Leslie,Reynolds,oweston@example.net,NW5E,Wrexham,Wales,2026-05-27
CUST02394,B2C,Deborah,Carter,htaylor@example.com,L62,Ipswich,East of England,2024-11-13
CUST02395,B2B,Bryan,Carroll,birdleanne@example.net,E93,Middlesbrough,North East,2025-02-10
CUST02396,B2C,Bradley,Jones,whitejanice@example.org,B3E,Newport,Wales,2025-12-08
CUST02397,B2B,Thomas,Johnston,nyoung@example.com,SS6B,Cambridge,East of England,2025-09-28
CUST02398,B2C,Alexandra,Thomas,hopejayne@example.com,LE79,Belfast,Northern Ireland,2024-08-17
CUST02399,B2C,Anna,Green,sylviaburgess@example.net,S8E,London,London,2025-01-03
CUST02400,B2C,Darren,Rees,gary24@example.net,L8,Bristol,South West,2026-03-04
CUST02401,B2C,Amy,Hall,ricky52@example.net,W8,Wolverhampton,West Midlands,2025-07-21
CUST02402,B2C,Rhys,Booth,bennettaaron@example.com,L20,Derry,Northern Ireland,2025-10-08
CUST02403,B2C,Leon,Barber,kelly26@example.com,B3U,London,London,2025-09-29
CUST02404,B2C,Bethan,Poole,hiltonbryan@example.org,BD00,Leeds,Yorkshire & Humber,2025-07-14
CUST02405,B2B,Pauline,Turner,lhoughton@example.com,CA8,Cambridge,East of England,2026-03-18
